1,8986
1,7698
0,8661
1,10552
1,8042
1,7747
1,8741
1,6753
0,10424
1,8181
1,7624
1,7857
1,7054
0,11338
1,7337
1,7688
1,6795
1,7235
1,9241
1,10711
1,9232
1,8503
1,8139
1,6282
0,10441
1,7198
1,7016
1,7630
1,5735
1,5832
1,9145
1,7016
0,10110
1,9786
1,9322
1,10631
1,8686
1,8244
0,11218
1,10632
1,8961
1,7980
1,7255
1,7180
0,11024
1,8508
1,8669
1,6616
1,8541
1,9608
1,8535
1,5836
1,8380
1,11148
1,6513
1,6184
1,7261
1,7552
1,10323
1,7131
1,8930
0,10808
1,9629
1,9002
1,7511
1,6939
0,9011
1,10213
1,8361
1,6544
1,9052
1,7002
1,7427
1,9393
1,8754
1,9209
0,8944
1,7253
1,9908
0,10869
1,6238
1,7759
1,9274
1,7297
1,8556
1,7172
0,10515
0,9749
1,9103
1,8738
0,9671
1,7480
1,7037
1,8993
1,8327
1,10721
1,10370
1,6511
1,9837
1,9892
1,9636
1,7859
1,8537
1,7167
1,8741
1,8810
1,8566
0,10747
1,8729
1,4275
1,8133
1,8910
1,8079
1,8237
1,9610
1,7802
1,6414
1,9439
1,8693
1,9576
1,8472
1,8961
1,10265
1,7871
1,8526
1,7321
1,9104
1,9588
1,8864
1,10197
1,10694
1,6834
1,10191
1,9408
0,9406
0,10250
1,9349
1,7050
1,8027
1,9804
0,10476
0,10814
1,9520
1,8901
1,8366
1,8829
1,8090
1,9184
1,10444
0,11265
1,7187
1,7728
1,10660
1,9601
1,9287
1,9512
1,6673
1,8534
1,10176
1,7094
1,7806
1,6408
1,9445
1,9336
1,8475
1,8729
1,8852
1,7885
1,8363
0,9662
1,9278
1,8397
0,9360
0,10239
1,8213
1,8472
1,8283
1,11204
0,10775
1,7255
1,7013
1,7030
1,8497
1,7247
1,8310
1,8741
1,8871
0,9489
1,10166
1,9337
1,6940
1,7581
0,9238
1,8690
1,7891
1,8006
1,9819
0,9816
1,7295
1,9213
1,8416
1,9953
1,7118
0,8596
1,6767
1,7603
0,9965
1,9501
1,7056
0,10094
1,6675
1,10480
0,9588
1,7927
1,7097
0,10729
1,8712
1,6544
1,8594
0,9370
1,7541
1,7210
1,9207
1,10428
1,9043
0,10864
0,8962
1,9588
1,7577
1,9877
0,9883
1,7453
0,9257
1,9036
1,7664
1,8179
1,10071
1,8581
1,9588
1,7807
0,8640
1,7534
1,9065
1,5605
1,10069
1,7574
1,7081
0,8438
0,10416
1,6711
1,7737
1,4803
1,6572
1,6911
0,10371
1,9886
1,6012
0,9961
1,6580
1,8333
1,6679
0,8927
1,6351
0,10802
1,9357
1,8703
1,5050
1,7146
0,10415
1,9529
1,10888
1,9674
1,7409
0,10582
0,8691
1,8016
1,7621
0,11047
0,10746
1,7592
1,6237
1,5958
1,9491
1,6601
1,6195
1,9254
1,8576
1,9495
0,9852
0,8415
1,10092
0,9213
1,5175
0,10287
1,9030
0,9661
1,9230
0,9505
1,7723
1,7894
0,9857
1,8802
1,7518
1,7204
1,8990
1,7291
1,6321
1,8167
1,8395
1,6710
1,8588
1,8634
1,6668
1,7125
1,5460
0,8627
1,6323
1,8838
1,7308
1,5644
1,8999
1,8152
1,9361
1,7703
1,7582
1,6337
1,7443
1,6851
1,8928
1,6969
1,7655
1,5946
1,7614
1,7425
1,7360
1,9868
1,9192
