0,9265
0,8035
0,9180
0,9329
0,7703
0,7956
0,9044
0,9010
0,10027
0,8772
0,8176
1,7180
0,9286
0,8468
0,8275
0,9087
0,8566
1,9136
0,8367
0,9320
0,8881
0,9072
0,6923
0,8698
0,8679
0,9517
0,9202
0,8474
0,8753
0,4940
0,7766
0,9170
0,9613
0,9559
0,9261
0,8480
0,8899
0,7319
0,9104
0,7717
0,8883
0,9206
1,8610
0,8315
0,7066
0,9235
0,10443
0,9375
0,10004
0,10533
0,8907
0,8836
0,9625
0,8926
0,8584
0,8950
0,8188
0,9018
0,8632
0,8202
0,9311
0,7039
0,9085
0,8319
0,9225
0,7445
0,7840
0,9500
0,9380
0,9222
0,8220
0,9001
0,9484
0,9876
0,10668
0,8841
0,8778
0,8143
1,9294
1,6387
1,8125
0,7239
0,7746
0,6644
0,10177
0,9173
0,10030
0,7012
0,7514
1,7159
0,6915
0,9742
0,7546
1,6688
0,9370
0,9120
-1,5216
0,10060
1,6424
0,10093
0,7149
1,9360
0,7087
0,8687
1,7684
0,10305
0,9258
-1,4948
0,9823
0,8786
-1,4792
0,8060
0,8386
0,6733
0,7104
0,5687
0,6662
-1,4877
0,8984
-1,5338
1,7838
0,7448
1,5326
0,7112
0,8690
-1,4076
0,7392
0,4764
-1,3872
0,6479
0,8028
0,7727
-1,5975
0,5141
0,8672
-1,5184
-1,4690
-1,5660
0,7125
0,2582
0,5603
0,10396
0,6676
-1,5449
-1,6166
0,9130
-1,5114
0,6840
-1,2632
-1,4180
-1,6719
0,6004
-1,5484
-1,4387
-1,4036
0,7497
0,8222
0,9798
-1,4507
0,7060
-1,5472
-1,5025
0,9851
0,9109
0,9397
-1,5722
0,9872
-1,5099
-1,5746
-1,4438
0,9314
0,6504
0,9500
0,4757
-1,4539
-1,4754
0,6514
-1,5917
0,9431
0,8531
-1,4790
-1,5027
-1,4913
0,8829
-1,4986
0,10063
-1,5819
0,4088
0,4552
0,8580
0,7037
-1,4930
-1,6204
-1,4442
0,5773
0,6412
0,6159
0,4156
0,4603
0,6821
-1,5083
0,9946
-1,4806
-1,5406
-1,5207
0,9134
-1,5903
-1,4602
0,6780
-1,5890
0,9030
-1,6650
-1,5396
-1,4815
0,9028
-1,5515
-1,4244
-1,4932
-1,4783
-1,6000
-1,5722
0,9535
-1,6022
-1,5483
-1,5050
0,10074
0,9115
-1,4577
-1,4417
0,9265
-1,5181
-1,4360
-1,5160
-1,4852
-1,5041
-1,4897
-1,4845
-1,4619
0,6294
0,9177
-1,3738
0,6793
-1,5083
-1,4046
-1,4843
-1,5249
-1,6466
-1,4959
0,5707
0,8719
0,6776
-1,5004
-1,5051
-1,4034
0,8055
-1,4762
0,9846
-1,5883
-1,5571
-1,4714
-1,5398
-1,5571
-1,6340
-1,4831
-1,5004
-1,5829
-1,4387
-1,3800
0,9193
