1,6065
1,7977
1,7727
1,8887
0,10057
1,8345
1,6770
1,8698
0,8163
1,10157
0,9159
0,9493
1,9006
0,9541
1,8001
0,11041
1,8401
0,8821
1,7956
0,8812
0,8926
0,9564
0,7739
0,9481
1,10186
1,8680
1,8275
0,10112
1,10360
0,8884
0,9526
1,8320
1,9103
0,9843
1,10140
0,9359
1,8748
1,7505
0,8016
1,9205
1,7732
1,8996
0,8881
1,7791
0,8893
1,9296
1,7248
0,10200
0,9964
1,9428
0,8247
1,8226
1,7215
0,8189
0,7578
0,9487
0,8811
0,9949
1,8584
0,10706
1,8313
1,9588
0,7730
0,8838
0,7987
0,8410
0,8538
0,10388
1,10083
0,8871
0,9555
0,9210
0,7663
0,9672
0,8691
1,9682
0,8835
0,9975
1,8973
0,9337
0,8621
0,10193
0,8984
0,8752
1,8578
0,9338
0,9216
0,9519
0,9973
1,8445
0,8007
0,8966
1,7661
0,8304
0,9714
0,8903
1,7019
0,9325
0,9022
0,9377
0,9190
0,8240
1,9240
1,8550
0,9411
1,7932
0,9290
0,8823
1,8174
1,7276
0,9721
0,9151
1,8397
1,9874
0,9157
1,10350
1,8920
0,9238
0,9835
0,8401
0,8157
1,7163
1,10139
0,8833
1,10036
0,9028
0,9569
1,4606
0,8342
0,8813
1,7947
1,7051
0,8502
0,9013
1,10763
0,8835
0,7211
1,8225
1,8572
1,6464
1,10278
0,8801
0,7764
1,8170
0,9355
1,7548
0,8771
1,8416
0,9871
0,8786
0,9606
1,7726
0,8519
0,8833
1,9694
1,8977
0,9556
1,8663
0,8285
1,8981
0,9753
0,9177
0,9047
0,8613
0,9059
1,8320
0,10205
0,10730
1,7585
1,9241
1,8781
0,9603
0,9385
0,8635
1,8312
0,8502
0,8495
0,8795
1,8120
0,8381
0,8484
0,8563
1,9280
0,8478
1,7609
0,8900
0,9247
0,9935
0,9707
1,7902
1,9571
1,9483
0,9121
0,9008
1,8748
0,7715
1,8059
1,7707
1,8766
0,9392
0,8629
1,7953
1,8439
0,8631
0,9961
0,8988
1,9933
1,8038
1,9492
1,9828
1,10866
0,7518
0,8358
0,9701
1,9055
0,8955
1,9603
0,9129
1,8089
0,8380
1,9395
1,9163
0,8619
0,8886
1,9901
1,7559
0,8978
0,8934
1,8909
0,7540
0,9754
0,7981
1,7482
0,8914
1,6400
1,6849
0,9616
0,8545
0,8544
1,10386
1,9281
1,6713
0,9464
0,8841
1,8193
0,10431
1,10046
0,8538
0,9236
0,7917
0,8712
0,8642
0,8922
0,8604
0,8574
1,10298
1,8459
0,8106
0,8567
0,8337
0,8950
0,9283
0,9819
0,7985
0,7864
0,8592
0,9926
0,8674
1,6821
0,7794
1,9675
0,7559
0,7896
1,9280
0,9346
1,10498
0,9089
1,6930
0,7266
1,9322
0,9517
0,8965
0,9185
1,8522
0,9354
1,8559
0,8954
1,9348
0,7173
1,7776
1,8643
0,9793
1,9453
0,7639
1,7365
1,9143
0,9199
0,9851
1,9042
0,7357
