1,6444
1,8791
1,8611
1,8235
1,6099
1,7701
0,9735
1,9203
1,10050
1,9835
1,9874
1,8909
1,7344
1,7297
1,7236
1,8683
0,9909
1,7041
0,9104
0,10264
0,9913
0,9957
1,10027
1,8899
0,8763
0,10278
1,10449
1,9142
0,10860
0,10607
1,8112
1,8175
0,9628
1,8120
1,9451
1,9565
1,7758
1,8477
0,9248
1,8153
1,10209
0,9802
1,9049
0,9826
1,10250
1,7673
0,10382
1,9156
1,6411
1,8204
1,9634
1,10122
0,10444
0,9475
1,10993
1,7063
0,9687
1,7825
1,7372
0,10297
0,8680
1,6483
1,8134
1,7840
0,9931
0,9664
0,11087
0,10143
1,7690
0,10326
1,8847
0,10461
0,9862
0,10246
0,10882
1,7999
0,10134
0,9126
0,9752
0,9475
0,10316
0,10090
0,10031
0,9823
0,8919
0,9896
1,7751
0,10857
1,8531
0,8969
0,10089
0,10412
0,10124
1,7582
0,9770
0,6453
0,9958
0,10438
0,9952
1,8053
1,8162
1,8369
0,9868
0,9402
1,10621
0,10337
0,10103
0,7893
0,9234
0,8460
0,9372
0,10243
0,9565
0,10319
0,10412
0,9509
0,10044
0,10761
0,9655
1,8905
1,8479
1,9148
0,9746
0,10414
0,9524
0,8205
0,5858
1,9478
0,10620
0,9901
0,10340
0,9851
0,11264
0,10199
0,6284
0,9734
0,10029
0,11199
0,9813
0,10033
0,5425
0,9741
-1,6857
0,9115
0,10150
0,10696
0,8551
0,10527
0,9552
0,10801
0,8827
0,9183
0,5582
0,10005
0,10422
0,9167
0,9879
0,10732
0,8056
0,10014
0,9687
0,10870
0,6908
0,9867
0,10082
0,9170
0,5766
0,8651
0,10279
0,5825
0,10189
0,7940
0,9777
0,9585
0,5437
0,9490
0,10905
0,9768
0,9398
-1,7175
0,10124
0,9244
0,9860
0,9558
0,6379
0,5653
0,4114
0,9822
0,9337
0,8457
0,10300
0,10492
0,9681
0,9686
0,5159
0,9125
0,10235
-1,5372
0,9636
0,8576
0,5652
-1,5473
0,10449
0,9396
0,9181
-1,5581
0,10666
0,9589
0,6233
0,11369
0,9500
0,5184
-1,6111
0,8169
0,8875
0,7731
0,9532
0,8053
0,10342
0,6101
-1,4365
0,9280
0,5699
0,9436
0,5447
0,6127
0,5551
0,9765
0,8875
0,4629
0,5235
0,9662
0,6772
0,5592
0,9970
-1,7212
0,9506
0,6086
-1,7028
0,10109
0,10291
0,9374
0,8912
0,8452
0,6116
0,8446
0,9434
0,4670
0,10586
0,9019
0,10157
0,9688
0,5680
0,10381
0,10422
0,10295
0,10592
0,5242
-1,6069
0,6075
0,10194
0,5635
0,4570
0,7068
0,9436
0,10156
0,6191
-1,4971
0,5513
0,5954
0,5200
0,9875
0,5597
0,10387
0,8412
0,4973
0,10684
0,10217
0,5264
0,9788
0,9066
0,10415
-1,5556
0,7579
0,7306
0,4513
0,5318
-1,6700
0,9807
-1,5932
0,8187
0,9636
0,5519
0,9936
0,9935
0,10790
0,9601
0,5202
0,10432
0,5847
0,5824
0,5173
0,6465
0,5948
0,8604
0,8605
0,8793
0,6558
0,9854
0,8845
-1,5311
0,8328
-1,5365
0,5065
0,9187
0,11993
0,6694
0,7014
0,8215
-1,6056
-1,6644
-1,6891
0,6276
-1,7015
0,5955
-1,6431
0,8123
0,10367
0,6053
0,6225
