0,9501
0,9826
1,8300
0,10327
1,7953
0,9007
1,8343
1,8609
0,8553
1,7650
1,8039
1,11150
0,9456
0,9253
0,9682
1,7675
0,7849
1,7878
0,9502
0,11133
1,7185
0,9557
0,9397
0,9485
1,7731
1,7718
1,7899
0,7994
0,7723
0,8084
1,7814
0,10386
1,8306
1,9439
1,9056
1,8158
1,8634
1,8587
0,10613
0,8503
1,5235
1,9910
0,11126
1,8483
1,7913
1,8454
0,10344
0,8748
0,10446
1,7323
1,9867
0,9408
1,9090
1,6794
0,9759
0,8906
1,9743
0,6519
0,10434
1,8435
1,10307
0,9358
0,10065
1,8802
0,9050
1,8436
0,9221
0,9014
0,6780
0,8694
1,8311
0,9361
0,9544
1,8048
0,10010
0,9934
0,11387
1,6001
0,9654
0,10610
0,9281
0,9705
0,9263
1,7590
0,9515
0,9435
0,10614
0,9705
0,9289
0,9771
0,9078
0,9917
1,9049
1,8895
1,8987
0,10849
1,8835
0,8985
1,8789
0,10057
1,8173
0,9322
1,8942
1,8027
0,10212
0,9409
0,9548
0,10928
0,8880
1,7879
0,10359
1,8438
0,9359
0,9774
1,7758
1,8122
0,9560
0,9087
0,9130
1,10226
0,10282
0,9883
1,9991
0,8807
1,10005
1,9846
1,7051
0,8371
1,6988
0,10291
1,8420
1,8320
0,9617
0,9783
1,8331
1,10227
0,9115
0,8800
1,10314
1,7786
1,9874
0,8889
1,7964
1,9343
0,9445
1,8102
0,9647
0,10319
0,7861
1,9703
1,8775
0,9685
1,8444
0,9636
0,8693
1,9700
0,9055
0,9439
1,7315
1,7060
1,8951
0,9758
1,8495
0,8667
1,8475
0,9009
1,9993
1,7473
1,8211
0,9014
0,9961
0,9389
1,9123
0,8695
1,7745
0,7922
0,9359
1,6621
0,9430
1,7340
0,8906
0,8826
1,7119
1,9231
0,9331
1,10549
0,8346
1,8811
0,9351
1,9026
1,7688
0,9631
1,9360
0,8699
0,8637
1,8691
1,7357
0,8728
1,9596
0,9394
1,8427
1,9246
0,10260
1,8470
0,8101
0,9465
1,8995
0,8682
0,9839
0,7976
1,7389
0,9390
1,7022
0,9457
1,8234
0,8561
0,8939
1,7317
1,8026
1,10237
1,10348
1,6535
0,10014
0,7727
0,8635
0,8798
0,8680
0,9275
1,8827
0,8577
0,8374
0,8247
0,8318
0,8887
0,9600
1,8248
0,8502
1,7115
0,8682
0,9373
0,9009
1,7548
0,7920
0,10998
0,10323
0,8614
0,8477
0,8326
0,8895
0,8788
1,9100
1,8173
1,8799
1,8412
1,7901
0,8393
0,10385
0,8628
0,8836
1,9485
0,8259
0,9110
0,9164
0,9766
1,8890
1,7956
0,8849
0,7911
0,8499
1,6629
0,8337
1,6305
0,8191
0,9934
0,8706
0,8286
0,8242
0,9080
0,8354
1,6945
0,8433
0,9194
0,9206
0,10313
0,9438
0,7875
1,9244
0,8582
0,9635
1,7275
1,8244
0,8437
1,8127
0,8826
0,8999
1,8738
0,8015
0,8462
0,9147
0,9020
0,7953
0,8777
0,9202
1,6882
0,9076
0,8958
1,8474
1,9482
0,8093
0,9066
1,8128
1,8526
1,7601
0,9307
0,8423
1,7223
0,8389
0,9501
1,8626
0,9366
1,9130
0,8312
1,8439
1,8048
1,9510
0,8200
1,7700
1,8369
0,8586
0,9654
0,8184
1,9290
1,5999
1,8939
1,8045
0,7988
0,8760
0,8502
0,8904
0,9362
0,8573
0,10606
0,8838
0,8356
1,7487
0,7773
0,9364
1,5662
0,10511
0,8551
1,8104
0,8274
0,9104
1,9055
0,8454
0,8846
0,8234
0,8512
0,8362
0,9481
0,8863
0,8555
0,8969
0,9121
1,7233
1,6794
0,7047
0,8901
1,6638
0,10180
1,7608
0,9725
0,10152
1,6308
1,6790
1,9742
0,8269
0,9377
1,9272
0,9268
0,9717
0,8626
0,8046
0,8613
0,8764
0,8500
1,9360
0,10980
0,8864
0,8162
1,5127
0,8216
1,8133
0,9046
1,8754
0,8966
0,9419
0,6848
0,8469
0,8807
0,8684
0,9501
1,10874
0,9553
0,7874
0,8800
0,8939
0,8274
0,8047
0,9058
0,9168
1,7008
0,9409
0,8212
0,8470
0,9262
0,8740
0,9079
0,9513
0,7935
0,8336
0,9712
1,9752
0,7825
0,8067
1,9061
1,9354
1,9847
1,9430
0,8644
0,8942
0,9013
0,8718
0,7594
0,6693
1,5793
0,8535
0,9133
0,9799
0,8497
0,9284
0,9154
0,9238
0,10344
1,8763
0,9427
0,9052
0,7151
1,10496
1,10438
0,7566
0,8680
0,7878
0,9068
1,8361
0,8862
0,6786
0,9910
0,10151
0,8002
0,8236
0,8031
0,8698
0,8800
0,9420
0,8673
0,8463
0,8447
0,8840
0,5126
1,9707
0,8410
0,10979
1,8786
0,7760
0,10244
0,5197
0,8482
0,8363
0,6641
0,7357
0,9744
0,9737
0,8245
1,5468
1,8842
0,7586
0,10442
0,8921
0,8754
1,7085
0,8221
0,8966
0,9446
0,8345
0,9666
1,7755
0,6888
0,7958
1,8727
0,9574
0,7421
0,6797
0,8590
1,8239
0,7680
0,8903
0,9897
1,8542
0,8097
1,6683
1,8078
0,7433
0,10022
0,9051
0,9090
0,8886
1,6516
0,8586
1,7955
1,8046
0,9860
0,8797
1,8979
0,9385
0,9410
0,9073
0,9131
0,7482
0,9283
0,7709
0,9146
0,7533
0,10216
0,8067
1,5608
1,7557
0,8429
0,8052
0,7979
1,9068
0,8903
0,8296
0,8543
0,10126
0,7874
0,8850
0,9208
0,10017
0,8466
0,10498
0,8285
1,7155
0,8589
0,8871
0,8382
0,8978
0,9311
0,8818
0,7016
0,6706
0,8243
0,9638
0,7580
0,8641
1,8418
0,9591
0,9188
0,9891
0,7465
0,9298
0,8778
0,10015
0,8803
1,8047
0,7668
1,7074
0,7563
0,8230
1,7971
0,8697
0,9531
0,7363
0,9604
0,7523
0,7772
0,8105
0,8845
0,8147
0,8375
0,8381
0,8524
0,9445
0,8453
0,8285
0,8700
0,8728
0,7286
0,9111
0,9019
0,9123
0,8502
0,9979
0,9209
0,8934
0,8978
0,8184
0,8453
0,9216
1,6236
0,9579
1,8253
0,7758
0,8855
0,7878
0,8726
0,9199
0,8026
0,9312
0,8992
0,9170
0,8944
0,8722
0,9309
0,8802
0,9120
0,9769
0,9915
0,7281
0,8497
0,6555
0,7473
0,8479
0,9325
0,9698
0,8400
0,8904
0,6055
0,8937
0,7792
0,5808
0,7974
0,9608
0,8780
0,7681
1,8957
1,7045
0,7886
0,8233
0,6307
1,8368
0,7799
0,8651
1,6472
0,7744
0,8299
0,8705
1,9353
0,8544
0,9468
0,9668
1,7868
0,9209
0,10232
0,8403
0,6556
0,9241
0,9633
0,7904
0,6625
0,9130
0,7182
0,8753
0,8787
0,6898
0,9150
0,8607
0,7443
0,7609
0,7977
0,8451
0,6444
0,7494
0,8041
0,9164
0,9407
0,10214
0,7442
0,8340
0,8546
0,6771
0,8817
-1,2039
0,8154
0,9066
1,8054
0,7837
0,9861
0,9564
0,6018
0,8470
0,9714
0,7504
0,8082
0,8135
0,7986
0,7856
0,10582
0,7946
0,8593
0,8750
0,7780
0,8826
0,7328
0,9526
0,6996
0,9368
0,8210
0,7904
0,8315
0,9620
0,6897
0,10237
0,8123
0,10244
0,8023
0,9771
0,9171
0,8536
0,9402
0,8068
0,7709
0,9310
0,7705
0,10010
0,8212
0,9410
0,6575
0,9064
0,6494
0,8534
0,7671
0,6881
1,7665
0,6833
1,6461
0,8165
0,9233
0,8081
0,6903
0,6618
0,8756
0,9409
0,8107
0,8368
0,7427
0,6604
0,9204
0,7004
0,8951
0,7781
0,7450
0,7498
0,9700
0,8182
0,8457
0,8272
0,8006
0,8990
0,5845
0,6153
0,10371
0,8512
0,6068
0,9386
0,9370
0,10045
0,5354
0,8081
0,6919
0,3897
0,8057
0,11117
0,9303
0,7444
0,9820
0,8789
0,6623
0,8392
0,8078
0,7183
0,7318
0,10231
0,9608
0,9510
0,7572
0,9628
0,9189
0,8070
0,10005
0,9012
0,6497
0,8029
0,7442
0,8308
0,7348
0,8960
0,8368
0,7154
0,8857
0,8031
0,8861
0,7705
0,9680
0,6807
0,8196
0,7363
0,5752
0,8821
0,9042
0,8179
0,9025
0,8114
0,6467
0,7571
0,9808
0,7690
0,9322
0,7383
0,8288
0,8022
0,9435
0,7420
0,6095
0,7611
0,8544
0,8949
0,11049
0,6195
1,5540
0,8750
0,9389
0,8941
0,6673
0,9134
0,6956
0,8554
0,9053
0,8984
0,7297
0,7242
0,8110
0,8328
0,7839
0,7214
0,7110
0,5914
0,6852
0,8972
0,8754
0,9135
0,9030
0,7540
0,7550
0,7817
0,9313
0,8217
0,8740
0,5822
0,6670
0,10818
0,6846
0,7656
0,9166
0,7938
0,6593
0,8943
0,7820
0,8313
0,7852
0,6190
0,8798
0,9548
0,5618
0,7771
0,9062
0,8499
0,8278
0,7188
0,8271
0,7587
0,7080
0,7059
-1,3524
0,5913
0,10002
0,8806
0,7013
0,8994
0,6052
0,6595
0,8310
0,10226
0,8580
0,5326
0,8626
0,7547
0,8640
0,9057
0,7233
0,10167
0,6901
0,8512
0,7195
0,9358
0,7330
0,6958
0,7664
0,7105
0,8541
0,6156
0,7872
0,9371
0,9272
0,8367
0,7311
0,5429
0,7561
0,9064
0,7859
0,7822
0,7535
0,8031
0,7124
0,7449
0,6664
0,8154
0,5846
0,6779
0,8032
0,7989
0,6478
0,9743
0,8471
0,8699
0,6446
0,8515
0,7822
0,9327
0,5954
0,7196
0,5511
0,7932
0,7998
0,7800
0,9156
0,7923
0,5665
