,game_result,game_score,win_rate
0,0,8035,7.142857142857142
1,0,9180,7.142857142857142
2,0,9329,7.142857142857142
3,0,7703,14.285714285714285
4,0,7956,14.285714285714285
5,0,9044,14.285714285714285
6,0,9010,14.285714285714285
7,0,10027,14.285714285714285
8,0,8772,14.285714285714285
9,0,8176,14.285714285714285
10,1,12180,14.285714285714285
11,0,9286,7.142857142857142
12,0,8468,7.142857142857142
13,0,8275,7.142857142857142
14,0,9087,7.142857142857142
15,0,8566,7.142857142857142
16,1,14136,7.142857142857142
17,0,8367,0.0
18,0,9320,0.0
19,0,8881,0.0
20,0,9072,0.0
21,0,6923,0.0
22,0,8698,0.0
23,0,8679,0.0
24,0,9517,0.0
25,0,9202,0.0
26,0,8474,0.0
27,0,8753,0.0
28,0,4940,7.142857142857142
29,0,7766,7.142857142857142
30,0,9170,7.142857142857142
31,0,9613,7.142857142857142
32,0,9559,7.142857142857142
33,0,9261,7.142857142857142
34,0,8480,7.142857142857142
35,0,8899,7.142857142857142
36,0,7319,7.142857142857142
37,0,9104,7.142857142857142
38,0,7717,7.142857142857142
39,0,8883,7.142857142857142
40,0,9206,7.142857142857142
41,1,13610,7.142857142857142
42,0,8315,0.0
43,0,7066,0.0
44,0,9235,0.0
45,0,10443,0.0
46,0,9375,0.0
47,0,10004,0.0
48,0,10533,0.0
49,0,8907,0.0
50,0,8836,0.0
51,0,9625,0.0
52,0,8926,0.0
53,0,8584,0.0
54,0,8950,0.0
55,0,8188,0.0
56,0,9018,0.0
57,0,8632,0.0
58,0,8202,0.0
59,0,9311,0.0
60,0,7039,0.0
61,0,9085,0.0
62,0,8319,0.0
63,0,9225,0.0
64,0,7445,7.142857142857142
65,0,7840,14.285714285714285
66,0,9500,21.428571428571427
67,0,9380,21.428571428571427
68,0,9222,21.428571428571427
69,0,8220,21.428571428571427
70,0,9001,21.428571428571427
71,0,9484,21.428571428571427
72,0,9876,21.428571428571427
73,0,10668,21.428571428571427
74,0,8841,21.428571428571427
75,0,8778,28.57142857142857
76,0,8143,28.57142857142857
77,1,14294,28.57142857142857
78,1,11387,21.428571428571427
79,1,13125,21.428571428571427
80,0,7239,14.285714285714285
81,0,7746,14.285714285714285
82,0,6644,14.285714285714285
83,0,10177,14.285714285714285
84,0,9173,21.428571428571427
85,0,10030,21.428571428571427
86,0,7012,21.428571428571427
87,0,7514,28.57142857142857
88,1,12159,28.57142857142857
89,0,6915,21.428571428571427
90,0,9742,28.57142857142857
91,0,7546,28.57142857142857
92,1,11688,28.57142857142857
93,0,9370,21.428571428571427
94,0,9120,21.428571428571427
95,-1,5216,21.428571428571427
96,0,10060,21.428571428571427
97,1,11424,21.428571428571427
98,0,10093,14.285714285714285
99,0,7149,14.285714285714285
100,1,14360,14.285714285714285
101,0,7087,7.142857142857142
102,0,8687,7.142857142857142
103,1,12684,7.142857142857142
104,0,10305,0.0
105,0,9258,0.0
106,-1,4948,7.142857142857142
107,0,9823,7.142857142857142
108,0,8786,14.285714285714285
109,-1,4792,14.285714285714285
110,0,8060,14.285714285714285
111,0,8386,14.285714285714285
112,0,6733,14.285714285714285
113,0,7104,14.285714285714285
114,0,5687,14.285714285714285
115,0,6662,14.285714285714285
116,-1,4877,14.285714285714285
117,0,8984,14.285714285714285
118,-1,5338,14.285714285714285
119,1,12838,14.285714285714285
120,0,7448,7.142857142857142
121,1,10326,7.142857142857142
122,0,7112,0.0
123,0,8690,0.0
124,-1,4076,0.0
125,0,7392,0.0
126,0,4764,0.0
127,-1,3872,0.0
128,0,6479,0.0
129,0,8028,0.0
130,0,7727,0.0
131,-1,5975,0.0
132,0,5141,0.0
133,0,8672,0.0
134,-1,5184,0.0
135,-1,4690,0.0
136,-1,5660,0.0
137,0,7125,0.0
138,0,2582,0.0
139,0,5603,0.0
140,0,10396,0.0
141,0,6676,0.0
142,-1,5449,0.0
143,-1,6166,0.0
144,0,9130,0.0
145,-1,5114,0.0
146,0,6840,0.0
147,-1,2632,0.0
148,-1,4180,0.0
149,-1,6719,0.0
150,0,6004,0.0
151,-1,5484,0.0
152,-1,4387,0.0
153,-1,4036,0.0
154,0,7497,0.0
155,0,8222,0.0
156,0,9798,0.0
157,-1,4507,0.0
158,0,7060,0.0
159,-1,5472,0.0
160,-1,5025,0.0
161,0,9851,0.0
162,0,9109,0.0
163,0,9397,0.0
164,-1,5722,0.0
165,0,9872,0.0
166,-1,5099,0.0
167,-1,5746,0.0
168,-1,4438,0.0
169,0,9314,0.0
170,0,6504,0.0
171,0,9500,0.0
172,0,4757,0.0
173,-1,4539,0.0
174,-1,4754,0.0
175,0,6514,0.0
176,-1,5917,0.0
177,0,9431,0.0
178,0,8531,0.0
179,-1,4790,0.0
180,-1,5027,0.0
181,-1,4913,0.0
182,0,8829,0.0
183,-1,4986,0.0
184,0,10063,0.0
185,-1,5819,0.0
186,0,4088,0.0
187,0,4552,0.0
188,0,8580,0.0
189,0,7037,0.0
190,-1,4930,0.0
191,-1,6204,0.0
192,-1,4442,0.0
193,0,5773,0.0
194,0,6412,0.0
195,0,6159,0.0
196,0,4156,0.0
197,0,4603,0.0
198,0,6821,0.0
199,-1,5083,0.0
200,0,9946,0.0
201,-1,4806,0.0
202,-1,5406,0.0
203,-1,5207,0.0
204,0,9134,0.0
205,-1,5903,0.0
206,-1,4602,0.0
207,0,6780,0.0
208,-1,5890,0.0
209,0,9030,0.0
210,-1,6650,0.0
211,-1,5396,0.0
212,-1,4815,0.0
213,0,9028,0.0
214,-1,5515,0.0
215,-1,4244,0.0
216,-1,4932,0.0
217,-1,4783,0.0
218,-1,6000,0.0
219,-1,5722,0.0
220,0,9535,0.0
221,-1,6022,0.0
222,-1,5483,0.0
223,-1,5050,0.0
224,0,10074,0.0
225,0,9115,0.0
226,-1,4577,0.0
227,-1,4417,0.0
228,0,9265,0.0
229,-1,5181,0.0
230,-1,4360,0.0
231,-1,5160,0.0
232,-1,4852,0.0
233,-1,5041,0.0
234,-1,4897,0.0
235,-1,4845,0.0
236,-1,4619,0.0
237,0,6294,0.0
238,0,9177,0.0
239,-1,3738,0.0
240,0,6793,0.0
241,-1,5083,0.0
242,-1,4046,0.0
243,-1,4843,0.0
244,-1,5249,0.0
245,-1,6466,0.0
246,-1,4959,0.0
247,0,5707,0.0
248,0,8719,0.0
249,0,6776,0.0
250,-1,5004,0.0
251,-1,5051,0.0
252,-1,4034,0.0
253,0,8055,0.0
254,-1,4762,0.0
255,0,9846,0.0
256,-1,5883,0.0
257,-1,5571,0.0
258,-1,4714,0.0
259,-1,5398,0.0
260,-1,5571,0.0
261,-1,6340,0.0
262,-1,4831,0.0
263,-1,5004,0.0
264,-1,5829,0.0
265,-1,4387,0.0
266,-1,3800,0.0
267,0,9193,0.0
268,-1,3896,0.0
269,-1,4408,0.0
270,-1,5996,0.0
271,0,7115,0.0
272,-1,3691,0.0
273,0,8938,0.0
274,-1,4805,0.0
275,-1,4092,0.0
276,-1,4458,0.0
277,0,9658,0.0
278,-1,6377,0.0
279,-1,3533,0.0
280,0,8502,0.0
281,-1,5944,0.0
282,-1,5624,0.0
283,-1,5181,0.0
284,0,8725,0.0
285,-1,4483,0.0
286,-1,4987,0.0
287,-1,4011,0.0
288,-1,5896,0.0
289,-1,5113,0.0
290,-1,5328,0.0
291,-1,4889,0.0
292,-1,4332,0.0
293,-1,5050,0.0
294,-1,6006,0.0
295,-1,6407,0.0
296,-1,3792,0.0
297,-1,5215,0.0
298,-1,4299,0.0
299,-1,3854,0.0
300,-1,4712,0.0
301,-1,5219,0.0
302,-1,6537,0.0
303,-1,4797,0.0
304,-1,4745,0.0
305,-1,3643,0.0
306,-1,4716,0.0
307,-1,4886,0.0
308,0,6108,0.0
309,-1,4397,0.0
310,-1,4843,0.0
311,-1,5218,0.0
312,-1,6128,0.0
313,-1,6096,0.0
314,-1,4756,0.0
315,-1,5303,0.0
316,-1,6199,0.0
317,-1,3811,0.0
318,-1,5082,0.0
319,0,7889,0.0
320,-1,6453,0.0
321,-1,5109,0.0
322,-1,5703,0.0
323,-1,4196,0.0
324,-1,5961,0.0
325,0,10411,0.0
326,-1,4523,0.0
327,0,7659,0.0
328,-1,5340,0.0
329,-1,6062,0.0
330,-1,6260,0.0
331,-1,5076,0.0
332,-1,4673,0.0
333,0,7221,0.0
334,-1,5586,0.0
335,-1,4512,0.0
336,-1,4576,0.0
337,0,4308,0.0
338,-1,5465,0.0
339,-1,4531,0.0
340,-1,6354,0.0
341,-1,3315,0.0
342,-1,4827,0.0
343,-1,4165,0.0
344,-1,4866,0.0
345,-1,4696,0.0
346,-1,5750,0.0
347,-1,6021,0.0
348,-1,5006,0.0
349,-1,4045,0.0
350,-1,5053,0.0
351,-1,5504,0.0
352,-1,4587,0.0
353,-1,4347,0.0
354,-1,6032,0.0
355,-1,4757,0.0
356,-1,5341,0.0
357,-1,5902,0.0
358,-1,6156,0.0
359,-1,5470,0.0
360,-1,5041,0.0
361,-1,5804,0.0
362,-1,4978,0.0
363,-1,5768,0.0
364,-1,4174,0.0
365,-1,3989,0.0
366,-1,3754,0.0
367,-1,5412,0.0
368,-1,4704,0.0
369,-1,5391,0.0
370,0,8569,0.0
371,-1,4168,0.0
372,-1,4987,0.0
373,-1,4533,0.0
374,-1,3704,0.0
375,-1,4040,0.0
376,-1,3677,0.0
377,-1,4641,0.0
378,-1,6468,0.0
379,-1,4357,0.0
380,-1,5937,0.0
381,-1,3745,0.0
382,-1,5149,0.0
383,-1,5579,0.0
384,-1,5808,0.0
385,-1,5087,0.0
386,-1,4298,0.0
387,-1,4481,0.0
388,-1,4909,0.0
389,-1,4638,0.0
390,-1,5492,0.0
391,-1,4901,0.0
392,-1,5264,0.0
393,-1,4479,0.0
394,-1,5035,0.0
395,-1,5071,0.0
396,-1,4629,0.0
397,-1,5405,0.0
398,-1,5856,0.0
399,-1,5464,0.0
400,-1,4695,0.0
401,-1,6599,0.0
402,-1,5005,0.0
403,0,7489,0.0
404,0,6669,0.0
405,-1,5356,0.0
406,-1,4516,0.0
407,-1,5910,0.0
408,-1,4917,0.0
409,-1,6020,0.0
410,-1,3635,0.0
411,-1,4607,0.0
412,-1,3742,0.0
413,-1,4725,0.0
414,-1,3860,0.0
415,-1,4907,0.0
416,-1,5852,0.0
417,-1,4771,0.0
418,-1,4899,0.0
419,0,7740,0.0
420,-1,4300,0.0
421,-1,5203,0.0
422,0,5443,0.0
423,-1,4634,0.0
424,-1,4263,0.0
425,-1,5893,0.0
426,-1,6173,0.0
427,-1,3622,0.0
428,-1,5335,0.0
429,-1,4448,0.0
430,-1,4607,0.0
431,-1,5046,0.0
432,-1,3909,0.0
433,-1,4947,0.0
434,0,4328,0.0
435,-1,6290,0.0
436,-1,4173,0.0
