,game_result,game_score,win_rate
271,0,8645,0.0
272,-1,3439,0.0
273,-1,4290,0.0
274,0,5070,0.0
275,0,8392,0.0
276,-1,3551,0.0
277,-1,2891,0.0
278,-1,3678,0.0
279,0,8718,0.0
280,0,7702,0.0
281,0,7999,0.0
282,0,5718,0.0
283,-1,2232,0.0
284,0,6286,0.0
285,0,5024,0.0
286,0,7767,0.0
287,0,6168,0.0
288,0,7376,0.0
289,0,8703,0.0
290,0,8061,0.0
291,-1,2981,0.0
292,0,7012,0.0
293,0,6311,0.0
294,-1,2257,0.0
295,0,7810,0.0
296,-1,2266,0.0
297,-1,1947,0.0
298,-1,3861,0.0
299,0,8222,0.0
300,0,7907,0.0
301,-1,4286,0.0
302,0,5166,0.0
303,0,3940,0.0
304,0,7464,0.0
305,0,7669,0.0
306,0,6961,0.0
307,0,5643,0.0
308,0,8473,0.0
309,-1,1961,0.0
310,-1,4402,0.0
311,0,6480,0.0
312,-1,2889,0.0
313,0,8134,0.0
314,-1,2446,0.0
315,0,9280,0.0
316,0,8087,0.0
317,0,4730,0.0
318,-1,2929,0.0
319,0,6435,0.0
320,0,8583,0.0
321,0,8075,0.0
322,0,8860,0.0
323,-1,2243,0.0
324,0,7517,0.0
325,0,7410,0.0
326,0,7396,0.0
327,0,5016,0.0
328,0,8217,0.0
329,0,8777,0.0
330,0,4860,0.0
331,-1,3922,0.0
332,0,5119,0.0
333,0,5382,0.0
334,0,8054,0.0
335,0,7408,0.0
336,0,4619,0.0
337,0,6948,0.0
338,0,8497,0.0
339,0,2796,0.0
340,-1,2689,0.0
341,-1,2653,0.0
342,0,8400,0.0
343,0,6837,0.0
344,-1,2461,0.0
345,0,5204,0.0
346,0,7714,0.0
347,0,7945,0.0
348,0,7324,0.0
349,0,6062,0.0
350,-1,2712,0.0
351,-1,2372,0.0
352,0,4100,0.0
353,0,8782,0.0
354,0,10344,0.0
355,0,6478,0.0
356,0,9614,0.0
357,-1,3079,0.0
358,-1,3120,0.0
359,0,8544,0.0
360,0,7546,0.0
361,0,8108,0.0
362,-1,3073,0.0
363,-1,3207,0.0
364,0,7061,0.0
365,-1,2690,0.0
366,-1,3178,0.0
367,0,7295,0.0
368,0,7809,0.0
369,0,7150,0.0
370,0,7518,0.0
371,-1,2555,0.0
372,0,8901,0.0
373,0,7595,0.0
374,0,8954,0.0
375,0,5320,0.0
376,-1,5136,0.0
377,0,8586,0.0
